Sample_name,Locus,Hash,nReads,rank,kingdom,phylum,class,order,family,genus,species,taxon,Sample_label,sample,tech,Run,source,EGC_ID,site_month,mc_rm
83,BF3,8915199be581c0c61e335c81d4f669ae34b63cd3,21,genus,Metazoa,Chordata,Actinopteri,Perciformes,Agonidae,Bathyagonus,NA,Bathyagonus,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,26829b459ed76ee1c57239664f0d0a64a8e93c69,6,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,5063322535c4f9af1322193a29f070001788c0f8,98,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,1213612785627a26f9995b9f29b2f7daf628ab3a,57,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon crangon,Crangon crangon,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,69db482581babf8ff2147a5227bbc75b7b812372,48,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,e77f991d4257d06ecfc262cd80db694f09d175cd,23,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,e82e42f5c2fcea439411da08ee94aa0dfd8b36e0,134,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,921a619530265c77845aff59fa0e09fb1ca270cb,29,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,c83c18383ae13d277c6282da9a6a7b9ef53c4e0a,14,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,1e678cd178f62517c88a2f69cdd9981b4bcb9a1d,19,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,9350764a853200e43866e583cec74382bfda6859,13,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,0f198e638797d252f6c09380f0d9b222a23bf815,24,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,46058688dff6ad0c446936715da0b6d461d66ff4,9,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,fc127fcfc249e1ae3bf9d34034d47799adeaa313,24,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon crangon,Crangon crangon,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,bd1e03e7dfbb119d2e32b9db343ee4e6ed4f0915,14,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,d976f11419a33bbbf9d13e42599458f60b8472ba,26,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,ab31e5f57ed2d9b016490f5984e774717131c0c0,35,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,2e4aa06c1f3490836d6f73db5729d06aaa2bd305,26,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,237c3c04752d310a487e96ffe9beb896f35bbe7b,27,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,9472679b6ab9f5e64d106e1357452d61ad3b45e7,16,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,da9cdfcb1de7ec448fdbb0732149484d3edf98e8,11,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,afc95c4fb5e4a9a9aec7b140b40a156ef45c4617,17,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,2fb6c3f73f50f1f0a92c54b33894c447c950edae,13,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,9702f8fe5bf5f9cd5e7b32e0a985eda541115b40,9,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
83,BF3,8ea144e7a95499728c47d9da06fd50e2157a609f,11,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-b,MC_A,2,5,Mock Community,NA,NA,1
84,BF3,5788d9dc7676015bdad42714abfc36866ef9dde3,15846,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,fd21a4a69e41031e050b80c96a578a2b0e1575ad,17036,species,Metazoa,Chordata,Actinopteri,NA,Embiotocidae,Cymatogaster,Cymatogaster aggregata,Cymatogaster aggregata,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,41384eb53ebdac9ad36e75109961bdacfada2509,12954,species,Metazoa,Mollusca,Gastropoda,NA,Batillariidae,Batillaria,Batillaria attramentaria,Batillaria attramentaria,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,35bcbb88b7a1827e9131054759e25603a6ef1e4b,10733,genus,Metazoa,Mollusca,Bivalvia,Myida,Myidae,Mya,NA,Mya,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,5cc5bda34a61687ff23dd35422f3f67055889af9,17005,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,fa07c137c879896a4b3550b677aac7c27dd4f250,30705,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,fdc80ae5c5d103b2e88889628d1e88288fe07089,5908,species,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Leptocottus,Leptocottus armatus,Leptocottus armatus,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,7e7ae42efc9e7b56783c47f09c146656a8e3d3fc,4150,genus,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,NA,Cottus,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,0ab1ec29c0fb16023698a253b1a05c9bb55d6eef,463,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,5912de453e37344840868fe7776e6f84659742f2,4075,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Varunidae,Hemigrapsus,Hemigrapsus oregonensis,Hemigrapsus oregonensis,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,85ae8b995a1c9e5d9f4b6e265538078035f220d2,793,species,Metazoa,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,Ruditapes philippinarum,Ruditapes philippinarum,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,aee053d6803cdb5a8171495d7b79efae9b68c8f7,428,family,Viridiplantae,Streptophyta,Magnoliopsida,Alismatales,Zosteraceae,NA,NA,Zosteraceae,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,625efb43fbfcd791c8bf7a26b11c90fa4a545c38,370,species,Metazoa,Mollusca,Gastropoda,NA,Batillariidae,Batillaria,Batillaria attramentaria,Batillaria attramentaria,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,8631c8817a3e0f66abffa477be2f44653cfe0d60,176,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,24329888e20b63e52c9b1d5607db61741a292db9,301,genus,Metazoa,Mollusca,Bivalvia,Myida,Myidae,Mya,NA,Mya,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,03b43dad6d40a4c17a2f64069afcc82a9a4ec886,107,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,befec3cb525983c44fa97460953a90ff584b8d47,108,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,9723040507573295908370f302b0a00c5c28f813,192,genus,Metazoa,Mollusca,Bivalvia,Myida,Myidae,Mya,NA,Mya,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,cb78c0621986feeaabb95bfa7e7749886ef4d946,175,species,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Leptocottus,Leptocottus armatus,Leptocottus armatus,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,2709a4d571ff42851d46d65445d311688eec7689,83,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,684810f8d05a81ac45c0f6b21180c2a1700b5b29,102,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,f1b6cbe188bc13d30320ad0d31d6b4a5b602218f,54,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,236bca3206ed3c0579926bb1ee98706ea6e8e5d4,112,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,bd4bfd82c9d2e9197acdcb72a61e091f01ea2247,71,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,11bc5b4f80a0f346a1cc03a86a26dd4313bff62a,31,species,Metazoa,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,Ruditapes philippinarum,Ruditapes philippinarum,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,4ad6c700ef839622bedc3a38054b9536e8eaf552,81,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,095a1db4868c8536e38474706caa7dc687c80a88,79,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,8915199be581c0c61e335c81d4f669ae34b63cd3,23,genus,Metazoa,Chordata,Actinopteri,Perciformes,Agonidae,Bathyagonus,NA,Bathyagonus,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,5063322535c4f9af1322193a29f070001788c0f8,77,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,1213612785627a26f9995b9f29b2f7daf628ab3a,68,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon crangon,Crangon crangon,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,69db482581babf8ff2147a5227bbc75b7b812372,70,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,921a619530265c77845aff59fa0e09fb1ca270cb,13,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,c83c18383ae13d277c6282da9a6a7b9ef53c4e0a,16,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,1e678cd178f62517c88a2f69cdd9981b4bcb9a1d,26,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,9350764a853200e43866e583cec74382bfda6859,16,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,0f198e638797d252f6c09380f0d9b222a23bf815,23,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,46058688dff6ad0c446936715da0b6d461d66ff4,14,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,fc127fcfc249e1ae3bf9d34034d47799adeaa313,10,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon crangon,Crangon crangon,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,bd1e03e7dfbb119d2e32b9db343ee4e6ed4f0915,14,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,d976f11419a33bbbf9d13e42599458f60b8472ba,18,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,186b554f89da35730269f805e1bbcbc09b638a7a,13,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,237c3c04752d310a487e96ffe9beb896f35bbe7b,11,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,237f0530614c80339d744ab893dde432eba39592,30,genus,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,NA,Cottus,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,da9cdfcb1de7ec448fdbb0732149484d3edf98e8,18,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,e310fa6b8219f5e6f077c2a3c39e8e1292ef273b,19,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,2fb6c3f73f50f1f0a92c54b33894c447c950edae,1,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,6c1b6742b9478e288e27a0e5d00f900e042a6866,4,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,ed1d55bd8ec51b350b71bc21f4ac357c7d54fb32,8,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon crangon,Crangon crangon,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,48556384668bb062680da44bbfc9c20045bacf95,7,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,f3908849e7ffcb24fbbd097ace02267adfbf7e96,6,genus,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,NA,Crangon,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
84,BF3,d6aa449b2cbe2b8aac8feabf805017334bf307eb,4,species,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Leptocottus,Leptocottus armatus,Leptocottus armatus,WACO21-MC_A-c,MC_A,3,5,Mock Community,NA,NA,1
88,BF3,5788d9dc7676015bdad42714abfc36866ef9dde3,43396,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,fd21a4a69e41031e050b80c96a578a2b0e1575ad,27154,species,Metazoa,Chordata,Actinopteri,NA,Embiotocidae,Cymatogaster,Cymatogaster aggregata,Cymatogaster aggregata,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,41384eb53ebdac9ad36e75109961bdacfada2509,14530,species,Metazoa,Mollusca,Gastropoda,NA,Batillariidae,Batillaria,Batillaria attramentaria,Batillaria attramentaria,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,35bcbb88b7a1827e9131054759e25603a6ef1e4b,14882,genus,Metazoa,Mollusca,Bivalvia,Myida,Myidae,Mya,NA,Mya,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,5cc5bda34a61687ff23dd35422f3f67055889af9,18964,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,fa07c137c879896a4b3550b677aac7c27dd4f250,2502,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,fdc80ae5c5d103b2e88889628d1e88288fe07089,6156,species,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Leptocottus,Leptocottus armatus,Leptocottus armatus,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,7e7ae42efc9e7b56783c47f09c146656a8e3d3fc,5749,genus,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,NA,Cottus,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,0ab1ec29c0fb16023698a253b1a05c9bb55d6eef,1136,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,5912de453e37344840868fe7776e6f84659742f2,2158,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Varunidae,Hemigrapsus,Hemigrapsus oregonensis,Hemigrapsus oregonensis,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,85ae8b995a1c9e5d9f4b6e265538078035f220d2,862,species,Metazoa,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,Ruditapes philippinarum,Ruditapes philippinarum,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,aee053d6803cdb5a8171495d7b79efae9b68c8f7,874,family,Viridiplantae,Streptophyta,Magnoliopsida,Alismatales,Zosteraceae,NA,NA,Zosteraceae,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,625efb43fbfcd791c8bf7a26b11c90fa4a545c38,380,species,Metazoa,Mollusca,Gastropoda,NA,Batillariidae,Batillaria,Batillaria attramentaria,Batillaria attramentaria,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,8631c8817a3e0f66abffa477be2f44653cfe0d60,487,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,03b43dad6d40a4c17a2f64069afcc82a9a4ec886,315,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,befec3cb525983c44fa97460953a90ff584b8d47,307,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,9723040507573295908370f302b0a00c5c28f813,190,genus,Metazoa,Mollusca,Bivalvia,Myida,Myidae,Mya,NA,Mya,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,cb78c0621986feeaabb95bfa7e7749886ef4d946,192,species,Metazoa,Chordata,Actinopteri,Perciformes,Cottidae,Leptocottus,Leptocottus armatus,Leptocottus armatus,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,2709a4d571ff42851d46d65445d311688eec7689,281,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,684810f8d05a81ac45c0f6b21180c2a1700b5b29,301,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,c938feebe9c4f07d78eddcd90cb135f5edc042dd,427,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,f1b6cbe188bc13d30320ad0d31d6b4a5b602218f,196,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,236bca3206ed3c0579926bb1ee98706ea6e8e5d4,196,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,bd4bfd82c9d2e9197acdcb72a61e091f01ea2247,191,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,11bc5b4f80a0f346a1cc03a86a26dd4313bff62a,31,species,Metazoa,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,Ruditapes philippinarum,Ruditapes philippinarum,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,4ad6c700ef839622bedc3a38054b9536e8eaf552,83,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,095a1db4868c8536e38474706caa7dc687c80a88,29,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,8915199be581c0c61e335c81d4f669ae34b63cd3,40,genus,Metazoa,Chordata,Actinopteri,Perciformes,Agonidae,Bathyagonus,NA,Bathyagonus,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,26829b459ed76ee1c57239664f0d0a64a8e93c69,3,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,1213612785627a26f9995b9f29b2f7daf628ab3a,64,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon crangon,Crangon crangon,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,e98cca2f8f132f63a4e0497920cae32cf0c5a677,84,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,Carcinus maenas,Carcinus maenas,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,c3608e3bbd051a827c3ba97daff98692490e6fc8,75,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Metacarcinus magister,Metacarcinus magister,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
88,BF3,e77f991d4257d06ecfc262cd80db694f09d175cd,37,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon franciscorum,Crangon franciscorum,WACO21-MC_D-a,MC_D,1,5,Mock Community,NA,NA,1
